tag_code,tagger_name_xlat,bucket,lot,species_code,length,weight,pit_code,tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_river_kilometer,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,char_SurvivalUse,tag_Status,,
G72A35802,A,10,1,11H,125,22,,4/25/2021 0:00,4/23/2021 15:38,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72AB2E51,A,5,1,11H,150,37.5,,4/25/2021 0:00,4/23/2021 15:25,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72AF1616,A,2,1,11H,148,31,,4/25/2021 0:00,4/23/2021 15:42,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72B28B9F,A,1,1,11H,134,25,,4/25/2021 0:00,4/23/2021 15:39,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72B3106A,A,4,1,11H,155,34,,4/25/2021 0:00,4/23/2021 15:23,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72B31388,A,10,1,11H,182,53.5,,4/25/2021 0:00,4/23/2021 15:37,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72B53D1E,A,4,1,11H,165,46.5,,4/25/2021 0:00,4/23/2021 15:22,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G72B5FE36,A,1,1,11H,156,37.5,,4/25/2021 0:00,4/23/2021 15:40,4/26/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI02,1,Active - General,,
G720FDFAE,A,10,1,11W,167,49.5,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72178C0D,A,3,1,11H,180,62.5,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G721A2D75,A,2,1,11H,161,41,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G722A5CFE,A,1,1,11H,150,33.5,,4/27/2021 0:00,4/25/2021 11:06,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G723787EC,A,3,1,11H,165,47,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G723CCE15,A,6,1,11H,161,40.5,,4/27/2021 0:00,4/25/2021 11:11,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7245C150,A,4,1,11H,194,73,,4/27/2021 0:00,4/25/2021 11:17,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72477931,A,2,1,11W,150,41.5,,4/27/2021 0:00,4/25/2021 11:15,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7249CDBE,A,7,1,11H,130,24,,4/27/2021 0:00,4/25/2021 11:11,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G724E7141,A,2,1,11W,150,40.5,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G724F55C7,A,8,1,11H,145,33,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G725095F9,A,6,1,11W,155,41.5,,4/27/2021 0:00,4/25/2021 11:10,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7255E323,A,1,1,11H,148,29.5,,4/27/2021 0:00,4/25/2021 11:06,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7258C2D7,A,5,1,11W,163,49,,4/27/2021 0:00,4/25/2021 11:09,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72593606,A,8,1,11H,178,56.5,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7259F6CC,A,7,1,11H,178,61.5,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7261CBD4,A,9,1,11H,147,31.5,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72658E96,A,1,1,11H,153,33,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7272543D,A,1,1,11H,150,34,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G727830DE,A,4,1,11H,159,40.5,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G727C6E21,A,5,1,11H,136,28.5,,4/27/2021 0:00,4/25/2021 11:18,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7282BE33,A,3,1,11H,148,35.5,,4/27/2021 0:00,4/25/2021 11:16,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7285B3A0,A,4,1,11H,159,38.5,,4/27/2021 0:00,4/25/2021 11:17,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G728B8DDD,A,10,1,11H,137,27.5,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G729397A4,A,5,1,11H,167,46,,4/27/2021 0:00,4/25/2021 11:09,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72991E53,A,3,1,11H,125,22.5,,4/27/2021 0:00,4/25/2021 11:16,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72B2F9DB,A,2,1,11H,140,28,,4/27/2021 0:00,4/25/2021 11:15,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72B66552,A,9,1,11H,157,41,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G72BB4744,A,4,1,11W,173,57.5,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI03,1,Active - General,,
G7205818D,B,2,1,11H,170,50.5,,4/29/2021 0:00,4/27/2021 13:28,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G7207EE38,B,1,1,11H,149,34,,4/29/2021 0:00,4/27/2021 13:24,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G7209C33A,B,3,1,11H,160,41,,4/29/2021 0:00,4/27/2021 13:55,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G721A9206,B,4,1,11H,145,31.5,,4/29/2021 0:00,4/27/2021 13:56,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G721ACB41,B,7,1,11H,156,39,,4/29/2021 0:00,4/27/2021 13:40,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G721B4029,B,7,1,11H,155,38,,4/29/2021 0:00,4/27/2021 13:42,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G722E7887,B,11,1,11H,157,41.5,,4/29/2021 0:00,4/27/2021 13:48,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72325805,B,8,1,11H,173,49.5,,4/29/2021 0:00,4/27/2021 13:42,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72353611,B,9,1,11H,158,40.5,,4/29/2021 0:00,4/27/2021 13:46,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G723B6ED4,B,3,1,11H,179,59,,4/29/2021 0:00,4/27/2021 13:31,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G723E0B71,B,8,1,11H,177,50,,4/29/2021 0:00,4/27/2021 13:44,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G7246E2C4,B,2,1,11H,152,37.5,,4/29/2021 0:00,4/27/2021 13:54,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G7248E866,B,11,1,11H,177,51,,4/29/2021 0:00,4/27/2021 13:49,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G724976AC,B,6,1,11W,143,32.5,,4/29/2021 0:00,4/27/2021 13:38,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G724B50C3,B,10,1,11H,163,41.5,,4/29/2021 0:00,4/27/2021 13:48,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G724E6FC3,B,5,1,11H,186,63,,4/29/2021 0:00,4/27/2021 13:37,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72549EE2,B,2,1,11H,163,46,,4/29/2021 0:00,4/27/2021 13:53,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G725B1A17,B,5,1,11H,160,38,,4/29/2021 0:00,4/27/2021 13:35,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G725D8BF2,B,9,1,11H,161,40.5,,4/29/2021 0:00,4/27/2021 13:45,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G726FB0D0,B,3,1,11H,139,29,,4/29/2021 0:00,4/27/2021 13:56,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G7274E958,B,4,1,11H,165,45,,4/29/2021 0:00,4/27/2021 13:33,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72974F0A,B,1,1,11H,177,55.5,,4/29/2021 0:00,4/27/2021 13:52,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G729B057F,B,1,1,11W,153,39,,4/29/2021 0:00,4/27/2021 13:25,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72A3AB94,B,6,1,11H,137,24,,4/29/2021 0:00,4/27/2021 13:39,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72A3C94D,B,3,1,11H,178,54,,4/29/2021 0:00,4/27/2021 13:30,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72A4EC3F,B,4,1,11W,156,40,,4/29/2021 0:00,4/27/2021 13:34,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72AF1C68,B,1,1,11W,140,27,,4/29/2021 0:00,4/27/2021 13:51,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72B654B2,B,10,1,11W,134,23.5,,4/29/2021 0:00,4/27/2021 13:47,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72B7598B,B,2,1,11H,150,33.5,,4/29/2021 0:00,4/27/2021 13:27,4/30/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI04,1,Active - General,,
G72091C2C,B,10,1,11H,144,31,,5/1/2021 0:00,4/29/2021 12:52,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G720EC589,B,5,1,11H,136,24,,5/1/2021 0:00,4/29/2021 13:04,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72172F40,B,3,1,11W,127,21.5,,5/1/2021 0:00,4/29/2021 13:02,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G721AD5C3,B,11,1,11H,168,52,,5/1/2021 0:00,4/29/2021 12:55,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G721CA932,B,7,1,11W,147,33,,5/1/2021 0:00,4/29/2021 12:48,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G722212D1,B,1,1,11H,175,54,,5/1/2021 0:00,4/29/2021 12:56,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G722F445E,B,4,1,11W,152,34,,5/1/2021 0:00,4/29/2021 12:44,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G722F5340,B,8,1,11H,165,44,,5/1/2021 0:00,4/29/2021 12:50,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7231D01E,B,5,1,11H,157,39,,5/1/2021 0:00,4/29/2021 12:43,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7233599F,B,1,1,11H,163,44.5,,5/1/2021 0:00,4/29/2021 12:56,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7235B11E,B,2,1,11H,152,35,,5/1/2021 0:00,4/29/2021 12:35,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7237C8EB,B,4,1,11H,192,68.5,,5/1/2021 0:00,4/29/2021 13:03,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G723BA3E3,B,7,1,11W,140,27,,5/1/2021 0:00,4/29/2021 12:47,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7242674C,B,2,1,11H,178,54.5,,5/1/2021 0:00,4/29/2021 12:41,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G724F4A1B,B,3,1,11H,132,25,,5/1/2021 0:00,4/29/2021 12:42,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G725998B6,B,9,1,11H,190,71,,5/1/2021 0:00,4/29/2021 12:52,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G725C0E85,B,1,1,11H,132,21,,5/1/2021 0:00,4/29/2021 12:34,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7265AAD4,B,11,1,11H,164,44.5,,5/1/2021 0:00,4/29/2021 12:54,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G726C538E,B,10,1,11H,150,32,,5/1/2021 0:00,4/29/2021 12:53,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G727A61CA,B,3,1,11H,154,34.5,,5/1/2021 0:00,4/29/2021 12:41,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G728305E5,B,5,1,11H,163,42,,5/1/2021 0:00,4/29/2021 12:44,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G729D356B,B,1,1,11W,144,31.5,,5/1/2021 0:00,4/29/2021 12:34,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72A1556E,B,2,1,11W,142,31.5,,5/1/2021 0:00,4/29/2021 12:58,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72AC1902,B,2,1,11W,135,25,,5/1/2021 0:00,4/29/2021 12:57,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72AD5142,B,4,1,11W,145,34.5,,5/1/2021 0:00,4/29/2021 13:04,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72AE7B4A,B,9,1,11H,178,57.5,,5/1/2021 0:00,4/29/2021 12:51,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72B01F7E,B,8,1,11H,140,26,,5/1/2021 0:00,4/29/2021 12:50,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72B46FBD,B,3,1,11H,161,46.5,,5/1/2021 0:00,4/29/2021 13:03,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G72B69B39,B,6,1,11H,156,35.5,,5/1/2021 0:00,4/29/2021 12:47,5/2/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI05,1,Active - General,,
G7211D263,A,3,1,11H,181,57,,5/3/2021 0:00,5/1/2021 12:41,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72179452,A,8,1,11H,133,23,,5/3/2021 0:00,5/1/2021 12:27,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G721BA61D,A,12,1,11H,176,53,,5/3/2021 0:00,5/1/2021 12:36,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G721E146C,A,2,1,11W,162,43.5,,5/3/2021 0:00,5/1/2021 12:38,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G722B7926,A,1,1,11H,194,69.5,,5/3/2021 0:00,5/1/2021 12:37,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72348DC7,A,7,1,11H,188,66.5,,5/3/2021 0:00,5/1/2021 12:27,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G723543D6,A,1,1,11H,149,31.5,,5/3/2021 0:00,5/1/2021 12:13,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G723BFD27,A,9,1,11H,143,29,,5/3/2021 0:00,5/1/2021 12:29,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72480572,A,6,1,11H,170,50,,5/3/2021 0:00,5/1/2021 12:26,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G7251A73F,A,1,1,11H,160,39,,5/3/2021 0:00,5/1/2021 12:18,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G7252D011,A,8,1,11H,154,38,,5/3/2021 0:00,5/1/2021 12:28,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72536764,A,3,1,11H,140,27.5,,5/3/2021 0:00,5/1/2021 12:20,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G7259771E,A,2,1,11H,159,38,,5/3/2021 0:00,5/1/2021 12:19,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G725CC7D3,A,10,1,11H,140,30,,5/3/2021 0:00,5/1/2021 12:31,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G725D5847,A,3,1,11W,189,70.5,,5/3/2021 0:00,5/1/2021 12:19,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G725ECC62,A,6,1,11W,149,32.5,,5/3/2021 0:00,5/1/2021 12:25,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72688A7E,A,5,1,11H,192,67,,5/3/2021 0:00,5/1/2021 12:23,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G726BD653,A,4,1,11H,127,20,,5/3/2021 0:00,5/1/2021 12:22,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G727B09A9,A,4,1,11H,145,35,,5/3/2021 0:00,5/1/2021 12:23,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G7283EB13,A,7,1,11H,145,30.5,,5/3/2021 0:00,5/1/2021 12:26,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72849678,A,1,1,11H,154,36.5,,5/3/2021 0:00,5/1/2021 12:38,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G728EF179,A,2,1,11H,206,84.5,,5/3/2021 0:00,5/1/2021 12:18,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G728FE41F,A,3,1,11H,183,61.5,,5/3/2021 0:00,5/1/2021 12:40,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G728FF97F,A,10,1,11H,130,21,,5/3/2021 0:00,5/1/2021 12:31,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72937C6D,A,5,1,11H,160,39,,5/3/2021 0:00,5/1/2021 12:24,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
G72ABCB87,A,2,1,11H,159,41,,5/3/2021 0:00,5/1/2021 12:39,5/4/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI06,1,Active - General,,
